datetime;GARCH;HAR;RFSV;actuals
2018-12-06 02:00:00;-15.307398183499314;-13.664189714789357;-13.305098161304777;-11.55173384195487
2018-12-06 03:00:00;-15.315411755408753;-13.820366442640479;-13.752986967670212;-11.859185770047612
2018-12-06 04:00:00;-15.439330071696883;-13.106365731461704;-13.224867882888972;-11.38154232908303
2018-12-06 05:00:00;-15.109307337514577;-13.288957264476503;-13.986519697645093;-12.111605484432914
2018-12-06 06:00:00;-15.111372011599663;-13.035032350609617;-13.916642982426179;-12.05542727395413
2018-12-06 07:00:00;-15.311003846816574;-13.441449475510796;-13.849164397029414;-12.097478074427894
2018-12-06 08:00:00;-15.409725929945951;-13.404467318620956;-13.55313002348425;-11.831766628202269
2018-12-06 09:00:00;-15.484415677894619;-13.416054956162762;-14.202889883404815;-10.237862674013144
2018-12-06 10:00:00;-15.095899328636781;-13.214919413974986;-14.230395411106562;-10.0582614229374
2018-12-06 11:00:00;-14.044088675143133;-12.205483947633516;-14.496481702994933;-10.38680706553968
2018-12-06 12:00:00;-14.575176332763677;-12.061354713714891;-14.40613789363682;-10.605976084330107
2018-12-06 13:00:00;-15.070310676210784;-12.220070676843696;-13.59691982987291;-10.701612203006665
2018-12-06 14:00:00;-15.302906544680878;-12.313303306922824;-13.753280458003886;-10.102305877721905
2018-12-06 15:00:00;-15.207923465367548;-12.297226091354117;-14.000485971427628;-10.288865702843168
2018-12-06 16:00:00;-15.090238896219375;-11.893000878910327;-14.044124171008848;-11.950544699157373
2018-12-06 18:00:00;-13.296237324118007;-12.066695672459081;-14.388607200816615;-12.611917816214632
2018-12-06 19:00:00;-13.579934473453154;-13.11946416089559;-14.328935187322545;-12.468775159837486
2018-12-06 20:00:00;-12.523944627727511;-13.547464763200303;-14.204452956424992;-12.25938399749701
2018-12-06 21:00:00;-13.611758432594623;-13.452094391836365;-14.06041660696561;-12.706107466238567
2018-12-06 22:00:00;-14.567424632655895;-13.356159167100722;-14.208401814853334;-13.645542515952998
2018-12-06 23:00:00;-14.765795102245718;-13.680884417392893;-14.362074306921933;-14.140480767506945
2018-12-07 00:00:00;-15.236229627732946;-14.36304487823657;-14.15197768581939;-14.438001479258622
2018-12-07 01:00:00;-13.212596579671363;-14.735095112126826;-14.497566558593752;-14.07535665144617
2018-12-07 02:00:00;-13.543827616917621;-14.934716224701566;-14.413969681995688;-12.192148121767696
2018-12-07 03:00:00;-13.957083170007119;-14.632042087684086;-13.572534253783274;-11.972882267245154
2018-12-07 04:00:00;-12.66015781780193;-13.435133926562056;-14.492960092344608;-12.302680142041034
2018-12-07 05:00:00;-13.42683530151848;-13.311321699160583;-13.396173853702855;-12.727519419420027
2018-12-07 06:00:00;-14.249844892692517;-13.55018337410797;-14.195002644727893;-12.633666712634703
2018-12-07 07:00:00;-11.824576833421801;-13.809622247422565;-13.764856471005634;-12.78233461259892
2018-12-07 08:00:00;-12.585831810313916;-13.75052939990051;-13.97227803579853;-11.379808125895687
2018-12-07 09:00:00;-13.246155007444687;-13.807772342092722;-14.074293957951667;-11.00568304340432
2018-12-07 10:00:00;-13.519006811215183;-12.903836526240013;-14.094765506218868;-10.245571817157632
2018-12-07 11:00:00;-14.094603628670964;-12.622221721413247;-13.737753852562342;-10.215065210473616
2018-12-07 12:00:00;-14.671225233318443;-12.082538857512926;-13.953370322926375;-10.470258248397204
2018-12-07 13:00:00;-15.07599805379034;-12.026685964021695;-14.040908819761732;-10.855514626507976
2018-12-07 14:00:00;-15.264796894928113;-12.172779094617509;-13.367443860968699;-10.350031840092731
2018-12-07 15:00:00;-15.26941798175799;-12.354643100027934;-13.790444855879914;-9.878577319972136
2018-12-07 16:00:00;-13.152656908021735;-11.964598413949192;-14.006650422080561;-12.973798219329792
2018-12-09 18:00:00;-13.543164247817451;-11.796208423815617;-13.71619771858402;-9.650566019502966
2018-12-09 19:00:00;-13.900162799176188;-13.566283516825747;-13.789476085676881;-11.410911771746978
2018-12-09 20:00:00;-14.41599076402698;-11.569848255297325;-13.516917125175821;-12.020551821801341
2018-12-09 21:00:00;-14.21458218252941;-12.655811537328171;-13.729706476663448;-12.285495872109307
2018-12-09 22:00:00;-14.551589817110811;-13.034874884140875;-13.847207705497555;-13.520056724158593
2018-12-09 23:00:00;-13.492946523365251;-13.270088463924704;-13.843880736255368;-13.6436252147237
2018-12-10 00:00:00;-13.343842035809276;-14.071914280229558;-13.220243688212667;-13.660269347844398
2018-12-10 01:00:00;-12.274288483922824;-14.20280459439952;-13.613537978119927;-13.03639746653227
2018-12-10 02:00:00;-11.528218436656601;-14.222211329595975;-13.778146166017168;-12.012431438388619
2018-12-10 03:00:00;-12.218136343706258;-13.785517359948566;-14.040052345768714;-11.617059433702423
2018-12-10 04:00:00;-12.111427000080383;-13.139563763232088;-13.195324538765318;-12.188919331384138
2018-12-10 05:00:00;-12.479183907511878;-12.89229752137552;-13.440701835453396;-12.660485776627846
2018-12-10 06:00:00;-13.169897633272672;-13.268677039478668;-13.359535997985297;-12.641232890624895
2018-12-10 07:00:00;-13.774769430504168;-13.563857903967849;-13.289138252213453;-12.34589592075525
2018-12-10 08:00:00;-14.442812518961254;-13.558888551078219;-13.280649673116264;-12.026286914116751
2018-12-10 09:00:00;-14.46891931798814;-13.356773794731305;-13.611991155558874;-10.24392748224593
2018-12-10 10:00:00;-14.567363629102914;-13.097130877964467;-13.517274666193371;-9.816418720337122
2018-12-10 11:00:00;-14.971236608532266;-11.935716078945102;-13.746203952075447;-9.62839936036889
2018-12-10 12:00:00;-15.067772793317925;-11.609736269416056;-13.01752169786666;-10.352748173469301
2018-12-10 13:00:00;-15.21223002546129;-11.472909780235877;-13.469132083294419;-10.596000154740437
2018-12-10 14:00:00;-15.11052090492042;-11.905618116241723;-13.613521067085564;-10.225599867389151
2018-12-10 15:00:00;-13.87363528045894;-12.012896978646742;-13.235149497777483;-10.907693035533317
2018-12-10 16:00:00;-14.31504384040139;-11.774410670932443;-13.469211105993843;-12.13880295246604
2018-12-10 18:00:00;-14.23385087789583;-12.244802671237773;-13.211439636753703;-12.841808434695755
2018-12-10 19:00:00;-14.679477604345506;-13.071158385176721;-12.902940015364027;-12.467406347154714
2018-12-10 20:00:00;-14.965500184133088;-13.523987647740295;-13.534482818392926;-11.790380911828434
2018-12-10 21:00:00;-14.02925957952733;-13.263530781651735;-13.174681067409583;-12.43049617672024
2018-12-10 22:00:00;-14.589308607111384;-12.85867983344302;-13.507012132684684;-13.095598056680421
2018-12-10 23:00:00;-12.176439228282996;-13.302495067674434;-13.77150011647494;-14.081998171404242
2018-12-11 00:00:00;-12.50199423572699;-13.797686330397664;-13.36421870973308;-13.426141300989281
2018-12-11 01:00:00;-13.251166260581526;-14.463030855158559;-13.097776229532021;-13.737927483568441
2018-12-11 02:00:00;-12.265743226507198;-14.073367892592513;-13.151804685518567;-12.956555553305837
2018-12-11 03:00:00;-12.854480335976751;-14.270397231558324;-13.374101438218036;-11.724213112248965
2018-12-11 04:00:00;-13.538939712131743;-13.727107317424508;-13.734843056016066;-12.896245940965509
2018-12-11 05:00:00;-13.574701993662062;-12.952532234156227;-13.559047251357136;-12.157881687216383
2018-12-11 06:00:00;-14.047803626383125;-13.703292730197433;-13.443226435654495;-11.849249097746558
2018-12-11 07:00:00;-14.14760701123436;-13.21475645605359;-13.770327009096553;-12.071537971242934
2018-12-11 08:00:00;-14.564620005238181;-13.014534377003601;-13.050213800187489;-11.525125832141205
2018-12-11 09:00:00;-14.870547623260157;-13.148874472831173;-13.448403927520399;-11.033351316285042
2018-12-11 10:00:00;-14.975552047194583;-12.777681205104;-13.585420333875177;-10.562861013617155
